,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
669,美國,女巫們,2020-11-05T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,183,-0.411575563,20140,148833,34818412,0215-0221,140802346
670,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,45,12093,0.026309089,3685589,2587275,630072793,0215-0221,140802346
671,中華民國,愛在午夜希臘時,2013-07-19T00:00:00,采昌國際多媒體股份有限公司,"IM Global, LLC",1,0,1,0,1480,327010,0215-0221,140802346
672,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,1,55,-0.225352113,8380,2975,596390,0215-0221,140802346
673,法國,85年的夏天,2020-12-18T00:00:00,好威映象有限公司,Playtime,1,59,1,5090,2765,609652,0215-0221,140802346
674,中華民國,愛在日落巴黎時,2004-11-26T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,0,1,0,2840,634684,0215-0221,140802346
675,中華民國,愛在黎明破曉時,1996-02-22T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,0,1,0,2932,658160,0215-0221,140802346
676,美國,說不出的告別,2020-11-27T00:00:00,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",1,25,-0.671052632,3820,6105,1198477,0215-0221,140802346
677,紐西蘭,弒膽遊戲,2020-11-13T00:00:00,天馬行空數位有限公司,Evrit Consulting Kft.,2,123,-0.245398773,6620,5490,1169729,0215-0221,140802346
678,美國,換人殺砍砍,2020-11-13T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,25,-0.754901961,3810,39594,9033997,0215-0221,140802346
679,美國,愛麗絲與夢幻島,2020-11-12T00:00:00,香港商甲上娛樂有限公司台灣分公司,"CAPSTONE GROUP , LLC",1,58,0.870967742,6380,22572,5120080,0215-0221,140802346
680,美國,靈魂急轉彎 (英文版),2020-12-25T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,25594,-0.219576155,6301189,747976,180209740,0215-0221,140802346
681,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",2,150,-0.576271186,14300,30821,6841418,0215-0221,140802346
682,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,2,192,0.6,10090,2423,451510,0215-0221,140802346
683,美國,求婚好意外,2020-12-11T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,6,435,0.430921053,43470,26718,6090282,0215-0221,140802346
684,美國,古魯家族：新石代,2020-11-27T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,103,0.745762712,24220,75282,17019007,0215-0221,140802346
685,美國,神力女超人1984 ,2020-12-17T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,30,-0.829545455,10800,981141,249101092,0215-0221,140802346
686,香港,熱血合唱團,2020-12-04T00:00:00,台北双喜電影發行股份有限公司,"博納影視娛樂有限公司 	 ##博納影業集團股份有限公司##上海博納文化傳媒有限公司##双喜電影發行(北京)有限公司##夢造者娛樂有限公司",1,51,-0.457446809,5810,3911,815180,0215-0221,140802346
687,中華民國,迷失安狄,2021-01-08T00:00:00,滿滿額娛樂股份有限公司,滿滿額娛樂股份有限公司##豐采文創有限公司,1,150,1,28500,9158,2177772,0215-0221,140802346
688,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,10,862,-0.432894737,206101,17287,4158550,0215-0221,140802346
689,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,5,338,3.76056338,26975,23567,5537998,0215-0221,140802346
690,俄羅斯,海豚總動員,2021-01-29T00:00:00,可樂藝術文創股份有限公司,Luminescence Kft.,16,515,-0.64384509,110305,10253,2252093,0215-0221,140802346
691,韓國,喬瑟與老虎、魚,2020-12-11T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,K-MOVIE ENTERTAINMENT,2,75,-0.390243902,8930,3785,844328,0215-0221,140802346
692,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,1,18,-0.4375,2800,1955,420150,0215-0221,140802346
693,美國,高校棋蹟,2020-12-18T00:00:00,捷傑有限公司,"Cinema Management Group, LLC",4,279,0.120481928,27095,1967,356719,0215-0221,140802346
694,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",1,46,0.210526316,7180,2651,592016,0215-0221,140802346
695,香港,好好拍電影,2021-01-15T00:00:00,傳影互動股份有限公司,A.M. ASSOCIATES LIMITED,1,1,-0.956521739,200,1743,381640,0215-0221,140802346
696,中華民國,叱咤風雲,2021-01-16T00:00:00,星泰國際娛樂股份有限公司,量能文創股份有限公司##創映電影有限公司##天鵬翱翔集團有限公司,43,7769,-0.270721862,1851534,131521,30905620,0215-0221,140802346
697,德國,偷畫男孩,2021-01-15T00:00:00,海鵬影業有限公司,ARRI Media GmbH,2,97,0.08988764,19665,3340,708532,0215-0221,140802346
698,中華民國,千年女優 4K 數位修復版,2003-08-01T00:00:00,向洋影業有限公司,株式会社ジェンコ,4,290,-0.45386064,73651,9570,2423852,0215-0221,140802346
699,中華民國,聽見臺灣,2021-03-05T00:00:00,沃土影像製作有限公司,沃土影像製作有限公司,1,254,1,60960,0,0,0215-0221,140802346
700,美國,真愛鄰距離,2020-12-24T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,4,165,-0.246575342,15345,6243,1340556,0215-0221,140802346
701,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,45,7159,-0.335591647,1729235,382741,90771306,0215-0221,140802346
702,愛爾蘭,通靈駕訓班,2021-01-22T00:00:00,海鵬影業有限公司,"Epic Pictures Group, Inc.",1,2,-0.923076923,365,3474,790143,0215-0221,140802346
703,美國,空中謎航,2020-12-31T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",4,748,0.711670481,48560,6385,1258814,0215-0221,140802346
704,美國,末路狂奔,2021-01-15T00:00:00,采昌國際多媒體股份有限公司,FILM & TV HOUSE LIMITED,1,17,1,3885,1935,424414,0215-0221,140802346
705,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,15,558,-0.634098361,128360,33642,7667090,0215-0221,140802346
706,日本,我啊，走自己的路,2021-02-05T00:00:00,天馬行空數位有限公司,"ASMIK ACE,INC",13,985,-0.145706852,204185,3006,630651,0215-0221,140802346
707,中華民國,杏林醫院,2020-12-31T00:00:00,海樂影業股份有限公司,"海樂影業股份有限公司,影童國際有限公司",1,28,-0.776,6595,126782,29192041,0215-0221,140802346
708,中華民國,天若有情,1990-07-19T00:00:00,華映娛樂股份有限公司,"East Asia Films Distribution Limited,eSun.com Limited",1,13,-0.717391304,2670,3108,714519,0215-0221,140802346
709,德國,天空鯊：納粹終極武器,2021-02-03T00:00:00,車庫娛樂股份有限公司,RAVEN BANNER ENTERTAINMENT INC.,3,45,-0.886363636,10630,1469,329085,0215-0221,140802346
710,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,1,20,1,3120,633,143284,0215-0221,140802346
711,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,42,8913,-0.056326098,2204944,79616,19375659,0215-0221,140802346
712,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021-01-22T00:00:00,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",3,49,-0.65,10975,5550,1279745,0215-0221,140802346
713,中華民國,牡丹還魂—白先勇與崑曲復興,2021-01-13T00:00:00,藝碩文創股份有限公司,藝碩文創股份有限公司,1,266,3.75,60680,3085,646005,0215-0221,140802346
714,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,1,41,-0.672,10010,3121,728654,0215-0221,140802346
715,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,1,18,1,2800,1175,256385,0215-0221,140802346
716,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,14,1098,-0.405522469,266891,33515,7958895,0215-0221,140802346
717,泰國,養鬼人,2021-01-29T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,9,-0.973837209,2500,5558,1321550,0215-0221,140802346
718,美國,捍衛救援,2021-01-20T00:00:00,車庫娛樂股份有限公司,"GEM ENTERTAINMENT,KFT.",15,981,-0.4748394,231830,52448,12510066,0215-0221,140802346
719,美國,馬德里金庫盜數90分鐘,2021-01-15T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,44,6861,-0.298681386,1653380,112257,26336675,0215-0221,140802346
720,英國,倫敦生活（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,110,5.875,77640,637,440000,0215-0221,140802346
721,美國,冰血驚魂,2021-01-15T00:00:00,水元素文化傳媒有限公司,Arclight Films International Pty. Ltd.,1,22,1,3420,908,200210,0215-0221,140802346
722,美國,午夜密令,2021-01-27T00:00:00,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,2,26,-0.74,6250,2776,607848,0215-0221,140802346
723,中華民國,角頭－浪流連,2021-02-05T00:00:00,威視股份有限公司,"巧克麗娛樂股份有限公司,台北市電影委員會",99,196930,-0.076547216,46869416,511902,121436174,0215-0221,140802346
724,美國,細物警探,2021-01-28T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,55,2734,-0.595442439,663152,45189,10637405,0215-0221,140802346
725,新加坡,男兒王,2021-02-10T00:00:00,光年映畫有限公司,滿滿額娛樂股份有限公司,40,5611,0.042742985,1297713,10754,2488591,0215-0221,140802346
726,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021-01-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,39,4900,-0.176332157,1164856,47040,10978553,0215-0221,140802346
727,中華民國,ME,2021-01-29T00:00:00,影一製作所股份有限公司,"江奕勳,一條龍虎豹國際娛樂有限公司",3,15,-0.769230769,4130,1476,381431,0215-0221,140802346
728,俄羅斯,T-34：玩命坦克,2021-02-03T00:00:00,車庫娛樂股份有限公司,MME LLC,42,6788,-0.350119674,1637258,26868,6390974,0215-0221,140802346
729,中華民國,我沒有談的那場戀愛,2021-02-10T00:00:00,南人電影有限公司,"可米傳媒事業股份有限公司,海納百川娛樂有限公司,親愛的工作室有限公司,鏡文學股份有限公司,原點概念有限公司,華文創股份有限公司,南人電影有限公司",102,64646,0.609430627,15450400,104025,24913254,0215-0221,140802346
730,韓國,愛不可失,2021-02-05T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,7,-0.72,1845,72,16995,0215-0221,140802346
731,德國,諾亞方舟大冒險(英文版),2021-02-05T00:00:00,本萃電影有限公司,Telepool GmbH,38,1655,-0.507000298,383746,7744,1814385,0215-0221,140802346
732,泰國,騙騙愛上你,2021-01-29T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,10,599,-0.533125487,143356,7947,1824587,0215-0221,140802346
733,英國,大鼻子情聖（英國國家劇院現場）,2021-02-01T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,6,-0.915492958,4160,257,172520,0215-0221,140802346
734,中華民國,金不厭詐,2021-02-10T00:00:00,春暉映像有限公司,壹捌玖伍電影有限公司,18,2017,-0.090622182,448690,4085,910674,0215-0221,140802346
735,中華民國,緝魂,2021-01-29T00:00:00,威視股份有限公司,"嘉陽電影有限公司,Pon Pon Pictures Limited,海寧鐵幕真文化傳媒有限公司,霍爾果斯眾合千澄影業有限公司",94,48041,-0.068087913,11519621,177981,42205439,0215-0221,140802346
736,美國,湯姆貓與傑利鼠,2021-02-10T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,94,51330,0.079563379,12054090,98877,23322469,0215-0221,140802346
737,日本,STAND BY ME 哆啦A夢2(日語版),2021-02-10T00:00:00,車庫娛樂股份有限公司,"TOHO CO.,LTD.",58,71853,0.254000942,17617173,129152,31744459,0215-0221,140802346
738,匈牙利,銀龍出任務,2021-02-10T00:00:00,木棉花國際股份有限公司,FREEWAY ENTERAINMENT KFT.,63,7359,-0.01035503,1679393,14795,3410953,0215-0221,140802346
739,美國,溫蒂,2021-02-10T00:00:00,聯影企業股份有限公司,Celluloid Dreams SARL,10,395,-0.129955947,84123,849,182448,0215-0221,140802346
740,中華民國,跟你老婆去旅行,2021-02-10T00:00:00,好好看文創有限公司,"滿滿額娛樂股份有限公司,好好看文創有限公司,上環國際多媒體娛樂股份有限公司,崴森管理顧問股份有限公司,羚邦控股有限公司,華納集團,中天星辰(香港)影業有限公司",99,25538,0.513362963,6045120,42310,9994217,0215-0221,140802346
741,泰國,鬼影,2021-02-10T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,17,913,-0.035902851,219467,1860,442670,0215-0221,140802346
742,英國,偷天行動,2021-02-10T00:00:00,天馬行空數位有限公司,Arclight Films International Pty Ltd.,22,3164,-0.33876698,742451,7921,1890694,0215-0221,140802346
743,瑞典,鬼鄰居,2021-02-10T00:00:00,海樂影業股份有限公司,REinvent Studios International Sales,40,5699,0.005114638,1296451,11369,2590685,0215-0221,140802346
744,日本,龍貓,2021-01-29T00:00:00,台灣華特迪士尼股份有限公司,STUDIO GHIBLI INC.,68,7425,-0.238305293,1769142,49417,11688265,0215-0221,140802346
745,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,1,0,713,105380,0222-0228,58829699
746,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,-1,0,1462,179649,0222-0228,58829699
747,中華民國,刻在你心底的名字,2020-09-30T00:00:00,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,5,121,-0.620689655,7930,414491,97107760,0222-0228,58829699
748,中華民國,親愛的房客,2020-10-23T00:00:00,牽猴子整合行銷股份有限公司,一期一會影像製作有限公司,3,155,1.384615385,17610,161715,38361877,0222-0228,58829699
749,美國,1917,2020-01-30T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,17,-0.346153846,6278,304381,74606082,0222-0228,58829699
750,中華民國,少年阿堯,2021-01-08T00:00:00,林柏瑜,林柏瑜,4,32,0.066666667,5120,1864,297720,0222-0228,58829699
751,中華民國,消失的情人節,2020-09-18T00:00:00,華文創股份有限公司,華文創股份有限公司##影一製作所股份有限公司##美商華納兄弟（遠東）股份有限公司台灣分公司##國賓影城股份有限公司##威像電影有限公司,5,255,-0.368811881,21870,139071,32089235,0222-0228,58829699
752,伊朗,無邪,2021-01-29T00:00:00,光年映畫有限公司,Films Boutique GmBH,4,163,-0.670040486,37775,3219,721916,0222-0228,58829699
753,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020-07-03T00:00:00,威視股份有限公司,"ASMIK ACE, INC.",1,74,-0.740350877,3700,346521,80384781,0222-0228,58829699
754,英國,俘虜,2020-12-15T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,2,86,-0.565656566,19005,11771,2741179,0222-0228,58829699
755,中華民國,孤味 (長片版),2020-11-06T00:00:00,彼此影業股份有限公司,彼此影業股份有限公司##秀泰國際娛樂有限公司##中環國際娛樂事業股份有限公司##Midori International Holdings Limited##威威巖娛樂製作有限公司,9,895,-0.497755331,72685,809154,186467516,0222-0228,58829699
756,中華民國,同學麥娜絲,2020-11-20T00:00:00,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,6,690,0.385542169,54615,190342,44294807,0222-0228,58829699
757,法國,寂寞調香師,2020-09-18T00:00:00,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,1,40,1,8800,1764,327245,0222-0228,58829699
758,中華民國,親愛的殺手,2020-12-04T00:00:00,威視股份有限公司,興揚電影有限公司##滿滿額娛樂股份有限公司##海寧鐵幕真文化傳媒有限公司##華映娛樂股份有限公司##十三月股份有限公司##浙江光芒文化傳媒有限公司##海寧夢生影視文化傳媒有限公司##上海牧神文化傳媒有限公司,3,112,-0.36,8065,26878,6183024,0222-0228,58829699
759,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,685,1,254422,109574,27356050,0222-0228,58829699
760,美國,女巫們,2020-11-05T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,19,-0.896174863,2090,148852,34820502,0222-0228,58829699
761,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,43,4831,-0.600512693,1518892,2592106,631591685,0222-0228,58829699
762,中華民國,飆速宅男,2020-10-30T00:00:00,天馬行空數位有限公司,"Shochiku Co.,Ltd.",1,20,1,3200,3214,735317,0222-0228,58829699
763,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,1,18,-0.672727273,2520,2993,598910,0222-0228,58829699
764,法國,85年的夏天,2020-12-18T00:00:00,好威映象有限公司,Playtime,2,53,-0.101694915,4610,2818,614262,0222-0228,58829699
765,中華民國,愛在日落巴黎時,2004-11-26T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,7,1,1500,2847,636184,0222-0228,58829699
766,中華民國,愛在黎明破曉時,1996-02-22T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,8,1,1640,2940,659800,0222-0228,58829699
767,紐西蘭,弒膽遊戲,2020-11-13T00:00:00,天馬行空數位有限公司,Evrit Consulting Kft.,1,30,-0.756097561,1650,5520,1171379,0222-0228,58829699
768,美國,愛麗絲與夢幻島,2020-11-12T00:00:00,香港商甲上娛樂有限公司台灣分公司,"CAPSTONE GROUP , LLC",1,12,-0.793103448,1320,22584,5121400,0222-0228,58829699
769,美國,靈魂急轉彎 (英文版),2020-12-25T00:00:00,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",80,8584,-0.664608893,2126716,756560,182336456,0222-0228,58829699
770,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",1,37,-0.753333333,3690,30858,6845108,0222-0228,58829699
771,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,2,101,-0.473958333,5385,2524,456895,0222-0228,58829699
772,美國,求婚好意外,2020-12-11T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,6,204,-0.531034483,19155,26922,6109437,0222-0228,58829699
773,美國,古魯家族：新石代,2020-11-27T00:00:00,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,6,730,6.087378641,50840,76012,17069847,0222-0228,58829699
774,日本,午夜天鵝,2020-12-31T00:00:00,天馬行空數位有限公司,"KINOSHITA GROUP CO.,LTD.",1,22,1,3520,3484,783022,0222-0228,58829699
775,美國,魔物獵人,2020-12-04T00:00:00,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,8,1169,1,82930,423249,100532733,0222-0228,58829699
776,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,6,205,-0.762180974,48106,17492,4206656,0222-0228,58829699
777,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,5,423,0.25147929,32915,23990,5570913,0222-0228,58829699
778,俄羅斯,海豚總動員,2021-01-29T00:00:00,可樂藝術文創股份有限公司,Luminescence Kft.,10,90,-0.825242718,20295,10343,2272388,0222-0228,58829699
779,美國,高校棋蹟,2020-12-18T00:00:00,捷傑有限公司,"Cinema Management Group, LLC",4,146,-0.476702509,16115,2113,372834,0222-0228,58829699
780,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",2,43,-0.065217391,6730,2694,598746,0222-0228,58829699
781,中華民國,叱咤風雲,2021-01-16T00:00:00,星泰國際娛樂股份有限公司,量能文創股份有限公司##創映電影有限公司##天鵬翱翔集團有限公司,32,2794,-0.640365555,645019,134315,31550639,0222-0228,58829699
782,德國,偷畫男孩,2021-01-15T00:00:00,海鵬影業有限公司,ARRI Media GmbH,1,20,-0.793814433,4175,3360,712707,0222-0228,58829699
783,中華民國,千年女優 4K 數位修復版,2003-08-01T00:00:00,向洋影業有限公司,株式会社ジェンコ,4,154,-0.468965517,40412,9724,2464264,0222-0228,58829699
784,中華民國,聽見臺灣,2021-03-05T00:00:00,沃土影像製作有限公司,沃土影像製作有限公司,2,275,0.082677165,54250,0,0,0222-0228,58829699
785,美國,真愛鄰距離,2020-12-24T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,HANWAY FILMS LIMITED,3,93,-0.436363636,9665,6336,1350221,0222-0228,58829699
786,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,34,1780,-0.751361922,431603,384521,91202909,0222-0228,58829699
787,美國,空中謎航,2020-12-31T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",3,424,-0.43315508,26565,6809,1285379,0222-0228,58829699
788,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,6,88,-0.842293907,20180,33730,7687270,0222-0228,58829699
789,日本,我啊，走自己的路,2021-02-05T00:00:00,天馬行空數位有限公司,"ASMIK ACE,INC",7,311,-0.684263959,63855,3317,694506,0222-0228,58829699
790,中華民國,杏林醫院,2020-12-31T00:00:00,海樂影業股份有限公司,"海樂影業股份有限公司,影童國際有限公司",1,10,-0.642857143,2470,126792,29194511,0222-0228,58829699
791,德國,天空鯊：納粹終極武器,2021-02-03T00:00:00,車庫娛樂股份有限公司,RAVEN BANNER ENTERTAINMENT INC.,1,2,-0.955555556,500,1471,329585,0222-0228,58829699
792,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,1,48,1.4,7380,681,150664,0222-0228,58829699
793,加拿大,牛宰褲,2021-02-19T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,36,784,-0.265917603,181021,1852,430768,0222-0228,58829699
794,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,30,2413,-0.72927185,602994,82029,19978653,0222-0228,58829699
795,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021-01-22T00:00:00,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",1,1,-0.979591837,190,5551,1279935,0222-0228,58829699
796,中華民國,牡丹還魂—白先勇與崑曲復興,2021-01-13T00:00:00,藝碩文創股份有限公司,藝碩文創股份有限公司,1,78,-0.706766917,18130,3163,664135,0222-0228,58829699
797,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,1,12,-0.707317073,3510,3133,732164,0222-0228,58829699
798,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,1,45,1.5,6930,1220,263315,0222-0228,58829699
799,日本,約定的夢幻島,2021-01-20T00:00:00,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,11,193,-0.824225865,48495,33708,8007390,0222-0228,58829699
800,美國,捍衛救援,2021-01-20T00:00:00,車庫娛樂股份有限公司,"GEM ENTERTAINMENT,KFT.",7,86,-0.912334353,19900,52534,12529966,0222-0228,58829699
801,美國,馬德里金庫盜數90分鐘,2021-01-15T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TF1 DROITS AUDIOVISUELS.,33,2277,-0.66812418,545052,114534,26881727,0222-0228,58829699
802,日本,皇家賓館,2021-02-19T00:00:00,天馬行空數位有限公司,"Nagoya Broadcasting Network Co.,Ltd.",11,503,-0.151770658,103275,963,200125,0222-0228,58829699
803,美國,冰血驚魂,2021-01-15T00:00:00,水元素文化傳媒有限公司,Arclight Films International Pty. Ltd.,1,53,1.409090909,8170,961,208380,0222-0228,58829699
804,英國,議事錄（英國國家劇院現場）,2021-01-16T00:00:00,威秀影城股份有限公司,"	 THE ROYAL NATIONAL THEATRE",1,100,1,65080,331,210640,0222-0228,58829699
805,美國,午夜密令,2021-01-27T00:00:00,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,2,4,-0.846153846,924,2780,608772,0222-0228,58829699
806,中華民國,角頭－浪流連,2021-02-05T00:00:00,威視股份有限公司,"巧克麗娛樂股份有限公司,台北市電影委員會",99,89458,-0.545737064,21102468,601360,142538642,0222-0228,58829699
807,美國,細物警探,2021-01-28T00:00:00,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,24,351,-0.871616679,83492,45540,10720897,0222-0228,58829699
808,新加坡,男兒王,2021-02-10T00:00:00,光年映畫有限公司,滿滿額娛樂股份有限公司,35,1704,-0.696310818,395104,12458,2883695,0222-0228,58829699
809,日本,《屁屁偵探：咖哩香料事件》 《屁屁偵探：瓢蟲遺跡之謎》,2021-01-19T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,TOEI ANIMATION ENTERPRISES LIMITED.,29,1266,-0.741632653,296860,48306,11275413,0222-0228,58829699
810,中華民國,ME,2021-01-29T00:00:00,影一製作所股份有限公司,"江奕勳,一條龍虎豹國際娛樂有限公司",2,16,0.066666667,3820,1492,385251,0222-0228,58829699
811,俄羅斯,T-34：玩命坦克,2021-02-03T00:00:00,車庫娛樂股份有限公司,MME LLC,31,1364,-0.79905716,323229,28232,6714203,0222-0228,58829699
812,美國,迴路追殺令,2021-02-19T00:00:00,采昌國際多媒體股份有限公司,Atrium Productions Kft.,68,16175,-0.02389717,3829684,32746,7771899,0222-0228,58829699
