,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
,,,,,,,,,,,0,w0,
,,,,,,,,,,,2644262,0118-0124,
0,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,83,14147,0.186729301,3222639,25830,5866901,0125-0131,12402139
1,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,79,5729,-0.595037817,1316180,31559,7183081,0201-0207,17826410
2,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,58,1525,-0.733810438,355649,33084,7538730,0208-0214,66230729
3,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,15,558,-0.634098361,128360,33642,7667090,0215-0221,82808342
4,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,6,88,-0.842293907,20180,33730,7687270,0222-0228,37856093
5,中華民國,哭悲,2021-01-22T00:00:00,麻吉砥加電影有限公司,麻吉砥加電影有限公司,2,11,-0.875,2240,33741,7689510,0301-0307,24890889
